Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
201440;05-11-2020;13:28:20;41;-;Trovan Unique;0007A03565;-;00000000;00000000;-;""
201441;05-11-2020;13:28:20;41;-;Trovan Unique;0007A03565;-;00000000;00000000;-;""
201442;05-11-2020;13:32:29;44;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201443;05-11-2020;13:32:30;44;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201444;05-11-2020;13:32:30;44;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201445;05-11-2020;13:32:31;44;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201446;05-11-2020;13:32:32;44;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201447;05-11-2020;13:38:52;43;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201448;05-11-2020;13:38:59;43;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201449;05-11-2020;13:39:00;43;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201450;05-11-2020;13:39:03;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201451;05-11-2020;13:39:04;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201452;05-11-2020;13:39:05;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201453;05-11-2020;13:39:06;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201454;05-11-2020;13:39:07;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201455;05-11-2020;13:39:07;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201456;05-11-2020;13:39:08;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201457;05-11-2020;13:39:09;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201458;05-11-2020;13:39:09;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201459;05-11-2020;13:39:10;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201460;05-11-2020;13:39:11;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201461;05-11-2020;13:39:11;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201462;05-11-2020;13:39:12;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201463;05-11-2020;13:39:13;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201464;05-11-2020;13:39:15;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201465;05-11-2020;13:39:21;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201466;05-11-2020;13:39:22;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201467;05-11-2020;13:39:22;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201468;05-11-2020;13:39:23;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201469;05-11-2020;13:39:24;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201470;05-11-2020;13:39:24;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201471;05-11-2020;13:39:25;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201472;05-11-2020;13:39:25;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201473;05-11-2020;13:39:26;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201474;05-11-2020;13:39:27;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201475;05-11-2020;13:39:27;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201476;05-11-2020;13:39:28;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201477;05-11-2020;13:39:29;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201478;05-11-2020;13:39:29;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201479;05-11-2020;13:39:30;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201480;05-11-2020;13:39:31;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201481;05-11-2020;13:39:31;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201482;05-11-2020;13:39:32;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201483;05-11-2020;13:39:35;43;-;Trovan Unique;0007A03565;-;00000000;00000000;-;""
201484;05-11-2020;13:39:36;43;-;Trovan Unique;0007E04FF8;-;00000000;00000000;-;""
201485;05-11-2020;13:39:37;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201486;05-11-2020;13:39:55;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201487;05-11-2020;13:39:55;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201488;05-11-2020;13:39:56;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201489;05-11-2020;13:39:57;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201490;05-11-2020;13:39:57;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201491;05-11-2020;13:39:58;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201492;05-11-2020;13:39:58;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201493;05-11-2020;13:39:59;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201494;05-11-2020;13:40:00;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201495;05-11-2020;13:40:04;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201496;05-11-2020;13:40:04;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201497;05-11-2020;13:40:05;43;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201498;05-11-2020;13:43:15;43;-;Trovan Unique;0007A03565;-;00000000;00000000;-;""
201499;05-11-2020;13:43:16;43;-;Trovan Unique;0007A03565;-;00000000;00000000;-;""
201500;05-11-2020;13:43:16;43;-;Trovan Unique;0007A03565;-;00000000;00000000;-;""
201501;05-11-2020;13:43:17;43;-;Trovan Unique;0007A03565;-;00000000;00000000;-;""
201502;05-11-2020;13:43:18;43;-;Trovan Unique;0007A03565;-;00000000;00000000;-;""
201503;05-11-2020;13:44:11;42;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201504;05-11-2020;13:44:11;42;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201505;05-11-2020;13:44:12;42;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201506;05-11-2020;13:44:12;42;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201507;05-11-2020;13:44:13;42;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201508;05-11-2020;13:44:14;42;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201509;05-11-2020;13:44:14;42;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201510;05-11-2020;13:44:16;42;-;Trovan Unique;0007A5AAD5;-;00000000;00000000;-;""
201511;05-11-2020;13:44:16;42;-;Trovan Unique;0007A5AAD5;-;00000000;00000000;-;""
201512;05-11-2020;13:44:17;42;-;Trovan Unique;0007A5AAD5;-;00000000;00000000;-;""
201513;05-11-2020;13:44:17;42;-;Trovan Unique;0007A5AAD5;-;00000000;00000000;-;""
201514;05-11-2020;13:44:18;42;-;Trovan Unique;0007A5AAD5;-;00000000;00000000;-;""
201515;05-11-2020;13:44:19;42;-;Trovan Unique;0007A5AAD5;-;00000000;00000000;-;""
201516;05-11-2020;13:48:21;42;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201517;05-11-2020;13:59:26;44;-;Trovan Unique;0007A03565;-;00000000;00000000;-;""
201518;05-11-2020;13:59:26;44;-;Trovan Unique;0007A03565;-;00000000;00000000;-;""
